,Date,Value,roi,roi_Value,roi_Value_percent,Date_year,Date_month,Date_day,month_mean_Value,month_roi
1069,2019-08-16,10302.17,1,285.21000000000095,2.847271028335952,2019,8,16,10648.527096774193,-1
1070,2019-08-17,10359.44,1,57.27000000000044,0.5559023001950116,2019,8,17,10648.527096774193,-1
1071,2019-08-18,10214.52,-1,-144.92000000000007,-1.3989173159939152,2019,8,18,10648.527096774193,-1
1072,2019-08-19,10317.6,1,103.07999999999993,1.0091516781992687,2019,8,19,10648.527096774193,-1
1073,2019-08-20,10917.26,1,599.6599999999999,5.812010545088003,2019,8,20,10648.527096774193,1
1074,2019-08-21,10760.56,-1,-156.70000000000073,-1.4353418348560054,2019,8,21,10648.527096774193,1
1075,2019-08-22,10129.4,-1,-631.1599999999999,-5.865493989160414,2019,8,22,10648.527096774193,-1
1076,2019-08-23,10111.98,-1,-17.420000000000073,-0.17197464805417964,2019,8,23,10648.527096774193,-1
1077,2019-08-24,10405.81,1,293.8299999999999,2.9057612851291235,2019,8,24,10648.527096774193,-1
1078,2019-08-25,10143.8,-1,-262.0100000000002,-2.517920277229742,2019,8,25,10648.527096774193,-1
1079,2019-08-26,10135.06,-1,-8.739999999999782,-0.08616100475166882,2019,8,26,10648.527096774193,-1
1080,2019-08-27,10360.28,1,225.22000000000116,2.2221871404806794,2019,8,27,10648.527096774193,-1
1081,2019-08-28,10171.95,-1,-188.32999999999993,-1.8178080129108474,2019,8,28,10648.527096774193,-1
1082,2019-08-29,9717.82,-1,-454.130000000001,-4.464532365967204,2019,8,29,10648.527096774193,-1
1083,2019-08-30,9484.55,-1,-233.27000000000044,-2.4004354886178225,2019,8,30,10648.527096774193,-1
1084,2019-08-31,9577.99,1,93.44000000000051,0.9851811630493857,2019,8,31,10648.527096774193,-1
1085,2019-09-01,9600.9,1,22.909999999999854,0.23919423595138287,2019,9,1,9835.233666666667,-1
1086,2019-09-02,9769.79,1,168.89000000000124,1.7591059171536132,2019,9,2,9835.233666666667,-1
1087,2019-09-03,10386.64,1,616.8499999999985,6.313851167732351,2019,9,3,9835.233666666667,1
1088,2019-09-04,10621.29,1,234.65000000000146,2.259152141597297,2019,9,4,9835.233666666667,1
1089,2019-09-05,10584.16,-1,-37.13000000000102,-0.3495808889504101,2019,9,5,9835.233666666667,1
1090,2019-09-06,10577.8,-1,-6.360000000000582,-0.06008979456093429,2019,9,6,9835.233666666667,1
1091,2019-09-07,10317.47,-1,-260.3299999999999,-2.461097770803002,2019,9,7,9835.233666666667,1
1092,2019-09-08,10487.21,1,169.73999999999978,1.6451707637628197,2019,9,8,9835.233666666667,1
1093,2019-09-09,10406.31,-1,-80.89999999999964,-0.7714158484477724,2019,9,9,9835.233666666667,1
1094,2019-09-10,10313.66,-1,-92.64999999999964,-0.8903251969237861,2019,9,10,9835.233666666667,1
1095,2019-09-11,10101.03,-1,-212.6299999999992,-2.0616347639926,2019,9,11,9835.233666666667,1
1096,2019-09-12,10159.32,1,58.289999999999054,0.5770698631723602,2019,9,12,9835.233666666667,1
1097,2019-09-13,10420.16,1,260.84000000000015,2.5674946748404435,2019,9,13,9835.233666666667,1
1098,2019-09-14,10363.9,-1,-56.26000000000022,-0.539914934127693,2019,9,14,9835.233666666667,1
1099,2019-09-15,10361.33,-1,-2.569999999999709,-0.024797614797515504,2019,9,15,9835.233666666667,1
1100,2019-09-16,10310.43,-1,-50.899999999999636,-0.49124967547602133,2019,9,16,9835.233666666667,1
1101,2019-09-17,10265.63,-1,-44.80000000000109,-0.434511460724733,2019,9,17,9835.233666666667,1
1102,2019-09-18,10190.36,-1,-75.26999999999862,-0.7332233871666778,2019,9,18,9835.233666666667,1
1103,2019-09-19,10157.59,-1,-32.77000000000044,-0.32157843295036126,2019,9,19,9835.233666666667,1
1104,2019-09-20,10275.88,1,118.28999999999905,1.1645478898045605,2019,9,20,9835.233666666667,1
1105,2019-09-21,10173.11,-1,-102.76999999999862,-1.000108993098388,2019,9,21,9835.233666666667,1
1106,2019-09-22,9979.49,-1,-193.6200000000008,-1.9032527909361128,2019,9,22,9835.233666666667,1
1107,2019-09-23,10033.05,1,53.55999999999949,0.5367007732860045,2019,9,23,9835.233666666667,1
1108,2019-09-24,9683.38,-1,-349.6700000000001,-3.4851814752243846,2019,9,24,9835.233666666667,-1
1109,2019-09-25,8553.61,-1,-1129.7699999999986,-11.667103841840335,2019,9,25,9835.233666666667,-1
1110,2019-09-26,8432.23,-1,-121.38000000000102,-1.4190499683759372,2019,9,26,9835.233666666667,-1
1111,2019-09-27,8055.64,-1,-376.58999999999924,-4.466078368355693,2019,9,27,9835.233666666667,-1
1112,2019-09-28,8193.9,1,138.2599999999993,1.7163130427874047,2019,9,28,9835.233666666667,-1
1113,2019-09-29,8225.0,1,31.100000000000364,0.3795506413307505,2019,9,29,9835.233666666667,-1
1114,2019-09-30,8056.74,-1,-168.26000000000022,-2.045714285714288,2019,9,30,9835.233666666667,-1
1115,2019-10-01,8307.74,1,251.0,3.1154039971502123,2019,10,1,8356.320322580645,-1
1116,2019-10-02,8322.92,1,15.180000000000291,0.18272117326734216,2019,10,2,8356.320322580645,-1
1117,2019-10-03,8382.03,1,59.11000000000058,0.7102074752610933,2019,10,3,8356.320322580645,1
1118,2019-10-04,8236.17,-1,-145.86000000000058,-1.740151252142984,2019,10,4,8356.320322580645,-1
1119,2019-10-05,8155.48,-1,-80.69000000000051,-0.9797029444511284,2019,10,5,8356.320322580645,-1
1120,2019-10-06,8147.69,-1,-7.789999999999964,-0.09551859608508591,2019,10,6,8356.320322580645,-1
1121,2019-10-07,7869.74,-1,-277.9499999999998,-3.4113963589679996,2019,10,7,8356.320322580645,-1
1122,2019-10-08,8212.02,1,342.28000000000065,4.349317766533591,2019,10,8,8356.320322580645,-1
1123,2019-10-09,8190.0,-1,-22.020000000000437,-0.26814352619697024,2019,10,9,8356.320322580645,-1
1124,2019-10-10,8587.92,1,397.9200000000001,4.85860805860806,2019,10,10,8356.320322580645,1
1125,2019-10-11,8586.9,-1,-1.0200000000004366,-0.011877148366547855,2019,10,11,8356.320322580645,1
1126,2019-10-12,8269.73,-1,-317.1700000000001,-3.6936496290861673,2019,10,12,8356.320322580645,-1
1127,2019-10-13,8308.01,1,38.280000000000655,0.46289298441425125,2019,10,13,8356.320322580645,-1
1128,2019-10-14,8283.76,-1,-24.25,-0.2918869861735843,2019,10,14,8356.320322580645,-1
1129,2019-10-15,8353.54,1,69.78000000000065,0.8423710971829297,2019,10,15,8356.320322580645,-1
1130,2019-10-16,8162.16,-1,-191.38000000000102,-2.291004771629764,2019,10,16,8356.320322580645,-1
1131,2019-10-17,8002.51,-1,-159.64999999999964,-1.9559773393317412,2019,10,17,8356.320322580645,-1
1132,2019-10-18,8076.78,1,74.26999999999953,0.9280838137034446,2019,10,18,8356.320322580645,-1
1133,2019-10-19,7954.15,-1,-122.63000000000011,-1.5183030861308604,2019,10,19,8356.320322580645,-1
1134,2019-10-20,7960.04,1,5.890000000000327,0.07404939559852816,2019,10,20,8356.320322580645,-1
1135,2019-10-21,8231.06,1,271.0199999999995,3.4047567600162756,2019,10,21,8356.320322580645,-1
1136,2019-10-22,8222.52,-1,-8.539999999999054,-0.10375334404073176,2019,10,22,8356.320322580645,-1
1137,2019-10-23,8026.76,-1,-195.76000000000022,-2.380778642070803,2019,10,23,8356.320322580645,-1
1138,2019-10-24,7469.56,-1,-557.1999999999998,-6.9417797467471285,2019,10,24,8356.320322580645,-1
1139,2019-10-25,7431.88,-1,-37.68000000000029,-0.5044473837816457,2019,10,25,8356.320322580645,-1
1140,2019-10-26,8666.79,1,1234.9100000000008,16.616387778058858,2019,10,26,8356.320322580645,1
1141,2019-10-27,9259.8,1,593.0099999999984,6.842325705364943,2019,10,27,8356.320322580645,1
1142,2019-10-28,9551.54,1,291.7400000000016,3.1506080044925557,2019,10,28,8356.320322580645,1
1143,2019-10-29,9218.76,-1,-332.78000000000065,-3.48404550470396,2019,10,29,8356.320322580645,1
1144,2019-10-30,9433.35,1,214.59000000000015,2.327753407182746,2019,10,30,8356.320322580645,1
1145,2019-10-31,9164.62,-1,-268.72999999999956,-2.8487228821150445,2019,10,31,8356.320322580645,1
1146,2019-11-01,9147.98,-1,-16.640000000001237,-0.1815678118678269,2019,11,1,8389.157333333333,1
1147,2019-11-02,9252.99,1,105.01000000000022,1.1479036902135797,2019,11,2,8389.157333333333,1
1148,2019-11-03,9301.18,1,48.19000000000051,0.5208046263964461,2019,11,3,8389.157333333333,1
1149,2019-11-04,9206.16,-1,-95.02000000000044,-1.0215908089081218,2019,11,4,8389.157333333333,1
1150,2019-11-05,9418.05,1,211.88999999999942,2.301611095179743,2019,11,5,8389.157333333333,1
1151,2019-11-06,9310.19,-1,-107.85999999999876,-1.1452476892774912,2019,11,6,8389.157333333333,1
1152,2019-11-07,9343.34,1,33.149999999999636,0.35606147672603494,2019,11,7,8389.157333333333,1
1153,2019-11-08,9204.24,-1,-139.10000000000036,-1.4887609784081535,2019,11,8,8389.157333333333,1
1154,2019-11-09,8766.04,-1,-438.1999999999989,-4.760849347691922,2019,11,9,8389.157333333333,1
1155,2019-11-10,8809.41,1,43.36999999999898,0.4947501950709668,2019,11,10,8389.157333333333,1
1156,2019-11-11,9037.12,1,227.71000000000095,2.584849609678752,2019,11,11,8389.157333333333,1
1157,2019-11-12,8717.81,-1,-319.3100000000013,-3.5333159236571086,2019,11,12,8389.157333333333,1
1158,2019-11-13,8801.52,1,83.71000000000095,0.9602182199428636,2019,11,13,8389.157333333333,1
1159,2019-11-14,8762.42,-1,-39.100000000000364,-0.4442414492042325,2019,11,14,8389.157333333333,1
1160,2019-11-15,8632.32,-1,-130.10000000000036,-1.4847496467870789,2019,11,15,8389.157333333333,1
1161,2019-11-16,8457.69,-1,-174.6299999999992,-2.0229787588967882,2019,11,16,8389.157333333333,1
1162,2019-11-17,8482.7,1,25.01000000000022,0.295707220293014,2019,11,17,8389.157333333333,1
1163,2019-11-18,8503.93,1,21.229999999999563,0.25027408725994743,2019,11,18,8389.157333333333,1
1164,2019-11-19,8175.99,-1,-327.9400000000005,-3.856334659386901,2019,11,19,8389.157333333333,-1
1165,2019-11-20,8120.8,-1,-55.1899999999996,-0.6750252874575385,2019,11,20,8389.157333333333,-1
1166,2019-11-21,8081.81,-1,-38.98999999999978,-0.4801251108265169,2019,11,21,8389.157333333333,-1
1167,2019-11-22,7617.07,-1,-464.7400000000007,-5.750444516760486,2019,11,22,8389.157333333333,-1
1168,2019-11-23,7286.35,-1,-330.71999999999935,-4.34182697546431,2019,11,23,8389.157333333333,-1
1169,2019-11-24,7324.03,1,37.67999999999938,0.5171313483431262,2019,11,24,8389.157333333333,-1
1170,2019-11-25,6907.4,-1,-416.6300000000001,-5.68853486400247,2019,11,25,8389.157333333333,-1
1171,2019-11-26,7130.25,1,222.85000000000036,3.2262501085792104,2019,11,26,8389.157333333333,-1
1172,2019-11-27,7163.63,1,33.38000000000011,0.468146278180991,2019,11,27,8389.157333333333,-1
1173,2019-11-28,7523.83,1,360.1999999999998,5.028177055487229,2019,11,28,8389.157333333333,-1
1174,2019-11-29,7431.0,-1,-92.82999999999993,-1.233813097850429,2019,11,29,8389.157333333333,-1
1175,2019-11-30,7757.47,1,326.47000000000025,4.393352173327954,2019,11,30,8389.157333333333,-1
1176,2019-12-01,7557.72,-1,-199.75,-2.574937447389419,2019,12,1,7257.898064516129,1
1177,2019-12-02,7402.69,-1,-155.03000000000065,-2.0512800156661086,2019,12,2,7257.898064516129,1
1178,2019-12-03,7309.59,-1,-93.09999999999945,-1.2576509349979461,2019,12,3,7257.898064516129,1
1179,2019-12-04,7296.77,-1,-12.819999999999709,-0.17538603396359725,2019,12,4,7257.898064516129,1
1180,2019-12-05,7192.85,-1,-103.92000000000007,-1.4241917999333962,2019,12,5,7257.898064516129,-1
1181,2019-12-06,7395.97,1,203.1199999999999,2.8239154160033904,2019,12,6,7257.898064516129,1
1182,2019-12-07,7547.19,1,151.21999999999935,2.0446270063291134,2019,12,7,7257.898064516129,1
1183,2019-12-08,7504.83,-1,-42.35999999999967,-0.5612684986067619,2019,12,8,7257.898064516129,1
1184,2019-12-09,7522.39,1,17.5600000000004,0.2339826485076997,2019,12,9,7257.898064516129,1
1185,2019-12-10,7337.42,-1,-184.97000000000025,-2.458925953054817,2019,12,10,7257.898064516129,1
1186,2019-12-11,7220.76,-1,-116.65999999999985,-1.589932155989433,2019,12,11,7257.898064516129,-1
1187,2019-12-12,7202.31,-1,-18.449999999999818,-0.2555132700712919,2019,12,12,7257.898064516129,-1
1188,2019-12-13,7189.16,-1,-13.150000000000546,-0.18258031103910474,2019,12,13,7257.898064516129,-1
1189,2019-12-14,7251.87,1,62.710000000000036,0.8722854964975052,2019,12,14,7257.898064516129,-1
1190,2019-12-15,7067.74,-1,-184.1300000000001,-2.5390692331770994,2019,12,15,7257.898064516129,-1
1191,2019-12-16,7111.14,1,43.400000000000546,0.6140576761454234,2019,12,16,7257.898064516129,-1
1192,2019-12-17,6879.54,-1,-231.60000000000036,-3.256861768999068,2019,12,17,7257.898064516129,-1
1193,2019-12-18,6612.12,-1,-267.4200000000001,-3.887178503213879,2019,12,18,7257.898064516129,-1
1194,2019-12-19,7284.29,1,672.1700000000001,10.165725969885605,2019,12,19,7257.898064516129,1
1195,2019-12-20,7150.86,-1,-133.4300000000003,-1.8317502460775217,2019,12,20,7257.898064516129,-1
1196,2019-12-21,7190.17,1,39.3100000000004,0.5497240891305438,2019,12,21,7257.898064516129,-1
1197,2019-12-22,7143.2,-1,-46.970000000000255,-0.653252982891924,2019,12,22,7257.898064516129,-1
1198,2019-12-23,7514.41,1,371.21000000000004,5.1966905588531755,2019,12,23,7257.898064516129,1
1199,2019-12-24,7322.08,-1,-192.32999999999993,-2.559482381184949,2019,12,24,7257.898064516129,1
1200,2019-12-25,7250.69,-1,-71.39000000000033,-0.9749961759500078,2019,12,25,7257.898064516129,-1
1201,2019-12-26,7192.72,-1,-57.969999999999345,-0.7995101155889901,2019,12,26,7257.898064516129,-1
1202,2019-12-27,7194.4,1,1.6799999999993815,0.023356949804794035,2019,12,27,7257.898064516129,-1
1203,2019-12-28,7243.93,1,49.530000000000655,0.6884521294340133,2019,12,28,7257.898064516129,-1
1204,2019-12-29,7301.07,1,57.13999999999942,0.7887983456493839,2019,12,29,7257.898064516129,1
1205,2019-12-30,7385.36,1,84.28999999999996,1.154488314726471,2019,12,30,7257.898064516129,1
1206,2019-12-31,7219.6,-1,-165.7599999999993,-2.244440352264471,2019,12,31,7257.898064516129,-1
1207,2020-01-01,7168.31,-1,-51.289999999999964,-0.7104271704803585,2020,1,1,8299.388387096775,-1
1208,2020-01-02,7175.68,1,7.369999999999891,0.10281363389697,2020,1,2,8299.388387096775,-1
1209,2020-01-03,6944.33,-1,-231.35000000000036,-3.2240846860506647,2020,1,3,8299.388387096775,-1
1210,2020-01-04,7326.35,1,382.02000000000044,5.501178659424314,2020,1,4,8299.388387096775,-1
1211,2020-01-05,7347.89,1,21.539999999999964,0.29400724781098314,2020,1,5,8299.388387096775,-1
1212,2020-01-06,7351.57,1,3.6799999999993815,0.05008240460866155,2020,1,6,8299.388387096775,-1
1213,2020-01-07,7759.24,1,407.6700000000001,5.545346096140009,2020,1,7,8299.388387096775,-1
1214,2020-01-08,8165.47,1,406.2300000000005,5.2354354292430765,2020,1,8,8299.388387096775,-1
1215,2020-01-09,8042.65,-1,-122.82000000000062,-1.504138769721775,2020,1,9,8299.388387096775,-1
1216,2020-01-10,7817.92,-1,-224.72999999999956,-2.794228270532717,2020,1,10,8299.388387096775,-1
1217,2020-01-11,8184.66,1,366.7399999999998,4.691017559657809,2020,1,11,8299.388387096775,-1
1218,2020-01-12,8021.49,-1,-163.17000000000007,-1.9936075536430355,2020,1,12,8299.388387096775,-1
1219,2020-01-13,8173.97,1,152.48000000000047,1.9008937242332842,2020,1,13,8299.388387096775,-1
1220,2020-01-14,8105.24,-1,-68.73000000000047,-0.8408398856369728,2020,1,14,8299.388387096775,-1
1221,2020-01-15,8842.42,1,737.1800000000003,9.095103908089092,2020,1,15,8299.388387096775,1
1222,2020-01-16,8813.89,-1,-28.530000000000655,-0.32264922950957603,2020,1,16,8299.388387096775,1
1223,2020-01-17,8722.03,-1,-91.85999999999876,-1.042218589067923,2020,1,17,8299.388387096775,1
1224,2020-01-18,8900.34,1,178.3099999999995,2.0443635254636763,2020,1,18,8299.388387096775,1
1225,2020-01-19,8910.85,1,10.510000000000218,0.11808537651370866,2020,1,19,8299.388387096775,1
1226,2020-01-20,8703.36,-1,-207.48999999999978,-2.3285096259054945,2020,1,20,8299.388387096775,1
1227,2020-01-21,8626.47,-1,-76.89000000000124,-0.8834519082285605,2020,1,21,8299.388387096775,1
1228,2020-01-22,8722.26,1,95.79000000000087,1.110419441556058,2020,1,22,8299.388387096775,1
1229,2020-01-23,8658.94,-1,-63.31999999999971,-0.7259586391600309,2020,1,23,8299.388387096775,1
1230,2020-01-24,8388.11,-1,-270.8299999999999,-3.1277500479273432,2020,1,24,8299.388387096775,1
1231,2020-01-25,8428.17,1,40.05999999999949,0.4775807661082114,2020,1,25,8299.388387096775,1
1232,2020-01-26,8327.36,-1,-100.80999999999949,-1.1961078146264192,2020,1,26,8299.388387096775,1
1233,2020-01-27,8588.42,1,261.0599999999995,3.134967144449135,2020,1,27,8299.388387096775,1
1234,2020-01-28,8895.78,1,307.3600000000006,3.5787723469509007,2020,1,28,8299.388387096775,1
1235,2020-01-29,9385.69,1,489.90999999999985,5.507218029222843,2020,1,29,8299.388387096775,1
1236,2020-01-30,9279.81,-1,-105.88000000000102,-1.1281003314620557,2020,1,30,8299.388387096775,1
1237,2020-01-31,9502.37,1,222.5600000000013,2.398324965705131,2020,1,31,8299.388387096775,1
1238,2020-02-01,9333.77,-1,-168.60000000000036,-1.774294202393722,2020,2,1,9664.23620689655,-1
1239,2020-02-02,9378.09,1,44.31999999999971,0.4748349273658951,2020,2,2,9664.23620689655,-1
1240,2020-02-03,9314.56,-1,-63.530000000000655,-0.6774300523880732,2020,2,3,9664.23620689655,-1
1241,2020-02-04,9162.14,-1,-152.42000000000007,-1.6363628555723522,2020,2,4,9664.23620689655,-1
1242,2020-02-05,9162.14,0,0.0,0.0,2020,2,5,9664.23620689655,-1
1243,2020-02-06,9614.9,1,452.7600000000002,4.941640271814229,2020,2,6,9664.23620689655,-1
1244,2020-02-07,9755.66,1,140.76000000000022,1.46397778448034,2020,2,7,9664.23620689655,1
1245,2020-02-08,9807.54,1,51.88000000000102,0.5317938509542258,2020,2,8,9664.23620689655,1
1246,2020-02-09,9907.12,1,99.57999999999993,1.0153412578485523,2020,2,9,9664.23620689655,1
1247,2020-02-10,10162.41,1,255.28999999999905,2.5768336307625126,2020,2,10,9664.23620689655,1
1248,2020-02-11,9854.79,-1,-307.619999999999,-3.0270378778262144,2020,2,11,9664.23620689655,1
1249,2020-02-12,10275.38,1,420.5899999999983,4.2678737953827355,2020,2,12,9664.23620689655,1
1250,2020-02-13,10354.3,1,78.92000000000007,0.7680494541321107,2020,2,13,9664.23620689655,1
1251,2020-02-14,10242.43,-1,-111.86999999999898,-1.0804206947838,2020,2,14,9664.23620689655,1
1252,2020-02-15,10368.53,1,126.10000000000036,1.2311531540855087,2020,2,15,9664.23620689655,1
1253,2020-02-16,9904.17,-1,-464.3600000000006,-4.478551925875708,2020,2,16,9664.23620689655,1
1254,2020-02-17,9937.67,1,33.5,0.3382413670201541,2020,2,17,9664.23620689655,1
1255,2020-02-18,9703.93,-1,-233.73999999999978,-2.352060392425989,2020,2,18,9664.23620689655,1
1256,2020-02-19,10180.65,1,476.71999999999935,4.91264879280868,2020,2,19,9664.23620689655,1
1257,2020-02-20,9604.72,-1,-575.9300000000003,-5.657104408854054,2020,2,20,9664.23620689655,-1
1258,2020-02-21,9606.86,1,2.140000000001237,0.02228071198328777,2020,2,21,9664.23620689655,-1
1259,2020-02-22,9696.58,1,89.71999999999935,0.9339159725446123,2020,2,22,9664.23620689655,1
1260,2020-02-23,9669.63,-1,-26.950000000000728,-0.27793304443423067,2020,2,23,9664.23620689655,1
1261,2020-02-24,9989.39,1,319.7600000000002,3.306848348902701,2020,2,24,9664.23620689655,1
1262,2020-02-25,9663.75,-1,-325.6399999999994,-3.259858710091401,2020,2,25,9664.23620689655,-1
1263,2020-02-26,9309.15,-1,-354.60000000000036,-3.6693830034924364,2020,2,26,9664.23620689655,-1
1264,2020-02-27,8785.52,-1,-523.6299999999992,-5.62489593571915,2020,2,27,9664.23620689655,-1
1265,2020-02-28,8804.72,1,19.19999999999891,0.21854141815167352,2020,2,28,9664.23620689655,-1
1266,2020-02-29,8712.35,-1,-92.36999999999898,-1.0490963937524305,2020,2,29,9664.23620689655,-1
1267,2020-03-01,8534.17,-1,-178.1800000000003,-2.0451428145104393,2020,3,1,6955.620322580645,1
1268,2020-03-02,8912.82,1,378.64999999999964,4.436869666294433,2020,3,2,6955.620322580645,1
1269,2020-03-03,8912.82,0,0.0,0.0,2020,3,3,6955.620322580645,1
1270,2020-03-04,8754.34,-1,-158.47999999999956,-1.7781128756106324,2020,3,4,6955.620322580645,1
1271,2020-03-05,8758.9,1,4.559999999999491,0.052088449843157685,2020,3,5,6955.620322580645,1
1272,2020-03-06,9067.39,1,308.4899999999998,3.5220176049503906,2020,3,6,6955.620322580645,1
1273,2020-03-07,9155.89,1,88.5,0.9760250744701617,2020,3,7,6955.620322580645,1
1274,2020-03-08,8898.63,-1,-257.2600000000002,-2.8097760021144884,2020,3,8,6955.620322580645,1
1275,2020-03-09,8039.38,-1,-859.2499999999991,-9.65598075209329,2020,3,9,6955.620322580645,1
1276,2020-03-10,7931.94,-1,-107.44000000000051,-1.3364214653368856,2020,3,10,6955.620322580645,1
1277,2020-03-11,7885.46,-1,-46.47999999999956,-0.5859852696818126,2020,3,11,6955.620322580645,1
1278,2020-03-12,7936.65,1,51.1899999999996,0.6491694840884311,2020,3,12,6955.620322580645,1
1279,2020-03-13,4830.21,-1,-3106.4399999999996,-39.14044338606338,2020,3,13,6955.620322580645,-1
1280,2020-03-14,5609.03,1,778.8199999999997,16.123936640435918,2020,3,14,6955.620322580645,-1
1281,2020-03-15,5166.26,-1,-442.7699999999995,-7.893878264156183,2020,3,15,6955.620322580645,-1
1282,2020-03-16,5348.44,1,182.17999999999938,3.526342073376086,2020,3,16,6955.620322580645,-1
1283,2020-03-17,5026.35,-1,-322.08999999999924,-6.022129817292505,2020,3,17,6955.620322580645,-1
1284,2020-03-18,5357.61,1,331.2599999999993,6.590468232415157,2020,3,18,6955.620322580645,-1
1285,2020-03-19,5410.23,1,52.61999999999989,0.9821543561401426,2020,3,19,6955.620322580645,-1
1286,2020-03-20,6195.2,1,784.9700000000003,14.508994996515865,2020,3,20,6955.620322580645,-1
1287,2020-03-21,6226.44,1,31.23999999999978,0.5042613636363601,2020,3,21,6955.620322580645,-1
1288,2020-03-22,6189.85,-1,-36.589999999999236,-0.587655225136663,2020,3,22,6955.620322580645,-1
1289,2020-03-23,5822.62,-1,-367.2300000000005,-5.932777046293537,2020,3,23,6955.620322580645,-1
1290,2020-03-24,6502.16,1,679.54,11.670691200868337,2020,3,24,6955.620322580645,-1
1291,2020-03-25,6768.49,1,266.3299999999999,4.096023475275907,2020,3,25,6955.620322580645,-1
1292,2020-03-26,6698.46,-1,-70.02999999999975,-1.0346473142458619,2020,3,26,6955.620322580645,-1
1293,2020-03-27,6763.75,1,65.28999999999996,0.9747016478414435,2020,3,27,6955.620322580645,-1
1294,2020-03-28,6369.09,-1,-394.65999999999985,-5.8349288486416535,2020,3,28,6955.620322580645,-1
1295,2020-03-29,6260.95,-1,-108.14000000000033,-1.6978877673262636,2020,3,29,6955.620322580645,-1
1296,2020-03-30,5885.41,-1,-375.53999999999996,-5.998131274007937,2020,3,30,6955.620322580645,-1
1297,2020-03-31,6405.29,1,519.8800000000001,8.833369297975844,2020,3,31,6955.620322580645,-1
1298,2020-04-01,6428.28,1,22.98999999999978,0.35892207846951163,2020,4,1,7148.318333333333,-1
1299,2020-04-02,6652.87,1,224.59000000000015,3.493780606943073,2020,4,2,7148.318333333333,-1
1300,2020-04-03,6809.11,1,156.23999999999978,2.348460138256118,2020,4,3,7148.318333333333,-1
1301,2020-04-04,6741.67,-1,-67.4399999999996,-0.9904378105214866,2020,4,4,7148.318333333333,-1
1302,2020-04-05,6871.69,1,130.01999999999953,1.9286022602708162,2020,4,5,7148.318333333333,-1
1303,2020-04-06,6777.44,-1,-94.25,-1.3715694392500244,2020,4,6,7148.318333333333,-1
1304,2020-04-07,7343.2,1,565.7600000000002,8.34769470478529,2020,4,7,7148.318333333333,1
1305,2020-04-08,7205.55,-1,-137.64999999999964,-1.8745233685586615,2020,4,8,7148.318333333333,1
1306,2020-04-09,7365.03,1,159.47999999999956,2.213293919270556,2020,4,9,7148.318333333333,1
1307,2020-04-10,7293.69,-1,-71.34000000000015,-0.9686314923360821,2020,4,10,7148.318333333333,1
1308,2020-04-11,6873.24,-1,-420.4499999999998,-5.764571842236233,2020,4,11,7148.318333333333,-1
1309,2020-04-12,6891.6,1,18.360000000000582,0.26712292892435857,2020,4,12,7148.318333333333,-1
1310,2020-04-13,6915.37,1,23.769999999999527,0.34491264728074067,2020,4,13,7148.318333333333,-1
1311,2020-04-14,6857.66,-1,-57.710000000000036,-0.8345178927519429,2020,4,14,7148.318333333333,-1
1312,2020-04-15,6871.95,1,14.289999999999964,0.20838011799943368,2020,4,15,7148.318333333333,-1
1313,2020-04-16,6623.8,-1,-248.14999999999964,-3.6110565414474736,2020,4,16,7148.318333333333,-1
1314,2020-04-17,7112.27,1,488.47000000000025,7.37446782813491,2020,4,17,7148.318333333333,-1
1315,2020-04-18,7034.89,-1,-77.38000000000011,-1.087978943431564,2020,4,18,7148.318333333333,-1
1316,2020-04-19,7259.36,1,224.46999999999935,3.190810375144449,2020,4,19,7148.318333333333,1
1317,2020-04-20,7130.04,-1,-129.3199999999997,-1.7814242577858064,2020,4,20,7148.318333333333,-1
1318,2020-04-21,6840.24,-1,-289.8000000000002,-4.064493326825659,2020,4,21,7148.318333333333,-1
1319,2020-04-22,6852.52,1,12.280000000000655,0.17952586458955616,2020,4,22,7148.318333333333,-1
1320,2020-04-23,7130.99,1,278.46999999999935,4.063760485193758,2020,4,23,7148.318333333333,-1
1321,2020-04-24,7477.6,1,346.6100000000006,4.860615426469544,2020,4,24,7148.318333333333,1
1322,2020-04-25,7507.08,1,29.479999999999563,0.3942441425056109,2020,4,25,7148.318333333333,1
1323,2020-04-26,7549.52,1,42.44000000000051,0.5653329923219216,2020,4,26,7148.318333333333,1
1324,2020-04-27,7699.27,1,149.75,1.9835698163591857,2020,4,27,7148.318333333333,1
1325,2020-04-28,7790.66,1,91.38999999999942,1.186995650236963,2020,4,28,7148.318333333333,1
1326,2020-04-29,7765.33,-1,-25.329999999999927,-0.3251329155681281,2020,4,29,7148.318333333333,1
1327,2020-04-30,8777.63,1,1012.2999999999993,13.036149139830494,2020,4,30,7148.318333333333,1
1328,2020-05-01,8628.77,-1,-148.85999999999876,-1.695901968982502,2020,5,1,9232.087741935484,-1
1329,2020-05-02,8824.66,1,195.88999999999942,2.2701960997917365,2020,5,2,9232.087741935484,-1
1330,2020-05-03,8973.82,1,149.15999999999985,1.690263420913665,2020,5,3,9232.087741935484,-1
1331,2020-05-04,8903.95,-1,-69.86999999999898,-0.7785981889540796,2020,5,4,9232.087741935484,-1
1332,2020-05-05,8885.93,-1,-18.020000000000437,-0.20238208884821274,2020,5,5,9232.087741935484,-1
1333,2020-05-06,9030.96,1,145.02999999999884,1.6321307955385518,2020,5,6,9232.087741935484,-1
